"","SampleID","PLFA_ID","Remove.SH","Remove.SHMI","Index","Cornell_ID","State","Site","Cluster","Trt","Field_ID","Collection_Date","Plant_Stage","Latitude","Longitude","Upper","Lower","Current_Land_Use","Cover_Type","Cover_Crop","Crop_Rotation","System_Years","Notes","Start_Date","Cover_0_Planting","Cover_0_Harvest","Crop_1_Planting","Crop_1_Harvest","Cover_1_Planting","Cover_1_Harvest","Crop_2_Planting","Crop_2_Harvest","Cover_2_Planting","Cover_2_Harvest","Crop_3_Planting","Crop_3_Harvest","Cover_3_Planting","Cover_3_Harvest","Stop_Date","Cover_Roots","Crop_Roots","All_Roots","Current_Crop","Previous_Crop","Tillage_Type","Depth","Tillage_Start","Planter Type","Planter_Start","Removal_Type","Residue_Retained","Fertilizer_Type","N_Annual_Rate","P_Annual_Rate","K_Annual_Rate","Fertilizer_Applications_per_Year","Irrigation_Type","Annual_Rate","Irrigation_Applications_per_Year","Grazing_Type","Stocking_Rate","Animal_Type","Rest_Period","Yield_Type","Yield","Units","C Saturation Deficit","texture_class","sand","silt","clay","water_cap","water_capacity_rating","agg_stab","aggregate_stability_rating","SOM","organic_matter_rating","ace","ace_soil_protein_index_rating","resp","respiration_rating","activeC","active_carbon_rating","ph","ph_rating","p","p_rating","k","k_rating","mg","fe","mn","zn","minor_elements_rating","beta_glucosidase","PLFA","DNA","qPCR","root","rich","dist","ClimateZ","acidity","BSk","Cfa","Csa","Csb","Dfa","Dfb","Dfc","SH","SH_rating","SH_bin","SOM.pred","SOM.corr","SOM.resid","activeC.pred","activeC.corr","activeC.resid","resp.pred","resp.corr","resp.resid","qPCR.pred","qPCR.corr","qPCR.resid","agg_stab.pred","agg_stab.corr","agg_stab.resid","ace.pred","ace.corr","ace.resid","water_cap.pred","water_cap.corr","water_cap.resid","clay.bt","SOM.bt","activeC.bt","resp.bt","qPCR.bt","agg_stab.bt","ace.bt","water_cap.bt","root_bin","rich_bin","dist_bin","SHMI","SHMI_bin","SHMI2","SHMI2_rating","SHMI2_bin","Axis1","Axis2"
"122","NRCS156","SHI-0156","No","No",156,"PP476","MO","MO1","MO1_Species_6","Species_6","MOPMC-CASH-6Species-4","42646","in-season",39.095858,-90.455909,0,15,"cropland.annual","cover crop","Rye + Clover, Crimson + Vetch, Hairy + Radish + Oats + Rapeseed | Rye + Clover, Crimson + Vetch, Hairy + Radish + Oats + Rapeseed | Rye + Clover, Crimson + Vetch, Hairy + Radish + Oats + Rapeseed | Rye + Clover, Crimson + Vetch, Hairy + Radish + Oats + Rapeseed","Corn | Corn | Corn | Corn",4,"0",2012-10-04,2012-10-10,2013-04-22,2013-05-14,2013-10-17,2013-10-10,2013-04-22,2014-05-14,2014-10-17,2014-10-10,2015-04-22,2015-05-14,2015-10-17,1970-01-01,1970-01-01,2016-10-03,14.8630136986301,32.0547945205479,46.9178082191781,"Corn","Corn","Conventional Till","0",0,"0",0,"0",0,"0",0,0,0,0,"0",0,0,"0",0,"0",0,"0",0,"0",34.13235249348,"silt loam",2.786202332,82.58589477,-0.591561981645392,0.302563851549235,95.19001253,0.126239423705565,21.20084391,-1.13423330175117,9.075491963,0.11704541521983,26.81100059,-0.0644691618560001,21.98030035,-0.479055178091401,21.04152482,-0.80781333627576,69.49647,8.850587282,100,105.401104,100,117.7444162,8.977190917,15.52653269,1.361368579,100,66,0.143017639416458,5325.85520125264,-0.57895647030683,46.9178082191781,5,1,"Cfa",0.80781333627576,0,1,0,0,0,0,0,-0.108505989191913,39.1233766233766,"low",-0.813227316434078,2.70090195712325,-0.321005985317092,-0.280888943997296,394.861048965672,-0.198166234094105,0.12688076492474,0.347755658631784,-0.19134992678074,-0.564637806990874,1276993197.29658,-0.0143186633159563,0.37713994535142,12.25965384309,-0.250900521645855,0.0144061212561402,4.42714635792117,0.10263929396369,-0.619891183844315,0.339176062754272,0.92245503539355,14.6279029,1.797491409,351.0784676,0.368142389,8.31e+08,16.60950717,4.458820869,0.268131609,-1.19977248667568,1.18455750669613,-1.39550721398546,6,2,-0.485517907987091,23.6940298507463,"low",0.107078733894501,-0.122703910620617
"123","NRCS157","SHI-0157","No","No",157,"PP487","NM","NM1","NM1_1","1","Alfalfa (PMC)","42647","in-season",34.770534,-106.761209,0,15,"cropland.perennial","perennial","None","Alfalfa",1,"0",2014-10-05,1970-01-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01,2014-10-05,2016-10-04,1970-01-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01,2016-10-04,0,100,100,"Alfalfa","Alfalfa","No Till/ Direct Seed","0",0,"0",0,"partial",10,"None",0,0,0,0,"Flood/Border",44,0,"None",0,"0",0,"above ground",7,"tons/ac",19.78166449818,"sandy loam",71.35865777,12.41956518,-0.3987728952918,-1.44116242143683,54.78907265,-0.0828434061025929,12.97443488,-1.22320626582329,35.94697992,-0.880154274069808,9.868113899,0.51355817203402,33.79027914,-0.45493036917373,31.67525274,1.72265015194091,0,91.45246392,1.566763364,363.3200875,100,212.9174374,0.484867531,19.21401753,0.236947142,56,296,0.0293790397878064,11064.3218648338,1.09938014064435,100,1,3,"BSk",-1.72265015194091,1,0,0,0,0,0,0,-0.398177087570194,15.2597402597403,"very low",-0.47056502774135,2.19329042017348,-0.752641238081944,-0.406765707782643,420.437028803899,-0.0481646613910873,0.3088970449323,0.414806262628951,0.204661127101721,0.20426562594378,2551030223.14458,0.89511451470057,0.469040868998781,9.50041864010201,-0.551884275101373,-0.21442933553294,3.14281767394518,-0.665724938536867,-0.280514165698177,0.153957761254787,-1.16064825573866,16.22177705,1.712098914,354.640143,0.474541923,2979999999.99999,14.06518971,2.888139472,0.138423382,1.1302204584626,-0.73654029538897,0.42000702556844,9,4,0.317729955294062,76.6791044776119,"high",0.0242377449219399,-0.103326277221153
"124","NRCS16","SHI-0016","No","No",16,"PP95","MN","MN1","MN1_11","11","J Johnson Plot 01","42509","post-harvest",45.68504,-95.8031,0,15,"cropland.annual","None","None | None | None","Alfalfa | Radish + Wheat + Oats | Soybean",3,"0",2013-05-20,1970-01-01,1970-01-01,2013-05-20,2014-07-01,1970-01-01,1970-01-01,2014-07-23,2015-04-01,1970-01-01,1970-01-01,2015-04-29,2015-10-01,1970-01-01,1970-01-01,2016-05-19,0,74.337899543379,74.337899543379,"Soybean","Radish + Wheat + Oats","No Till/ Direct Seed","0",2000,"Planter",0,"None",100,"0",0,0,0,0,"None",0,0,"None",0,"0",0,"grain",3667.78594291573,"kg/ha",24.66390592836,"loam",42.14985369,37.89821627,0.0524125304215279,0.191165356410912,93.22753492,1.06640579231061,54.76123904,0.511041779460159,83.31565294,0.0383587100249819,25.15320992,1.27942306892824,57.32823797,1.01296972273352,79.95741276,1.97540429943599,0,12.81851278,100,122.7893906,100,827.4682126,0.890907052,11.73406536,0.297237062,100,188,1.63754100176246,27905.1752441927,2.21418437453231,74.337899543379,1.333,3,"Dfb",-1.97540429943599,0,0,0,0,0,1,0,-0.204451387383978,31.0064935064935,"low",1.05705137136229,2.42817831045136,-0.546009591902128,1.31203071530318,378.539139600722,-0.299060992569668,1.19892317853126,0.392683633044899,0.0804998903969734,1.28244966039537,2623112658.0176,0.931734714136942,0.786452688838234,18.7105411363023,0.279953103472375,0.409902112647296,3.55486240274978,-0.371543402622314,0.017177999741684,0.255373239287758,0.173987356669228,19.95193004,3.870042753,655.4186898,0.655421132,6.96e+09,33.15336351,4.290068393,0.257041992,0.353556143416506,0.22400860565358,0.42000702556844,9,4,0.262811037027592,73.8805970149254,"high",0.139681369744592,0.0307004648003874
"125","NRCS166","SHI-0166","No","No",166,"QPP155","ID","ID1","ID1_1","1","Brad Pivot","42625","0",43.31,-116.45,0,15,"cropland.perennial","None","None | None","Grasses + Legumes | Alfalfa",2,"0",2014-09-13,1970-01-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01,2014-09-13,2016-09-12,1970-01-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01,2016-09-12,0,100,100,"Alfalfa","Grasses + Legumes","No Till/ Direct Seed","0",0,"0",0,"None",75,"Organic",30,50,20,0,"Center Pivot",30,0,"None",0,"0",0,"above ground",7,"tons/ac",31.40251498012,"silty clay loam",11.45664908,55.28757106,1.66159670081741,0.351480250498723,95.91395495,0.744150943732718,32.56687255,0.17370824062452,24.01659799,-0.256673672679507,23.57078425,1.65522718486622,70.76373178,-0.484020133369921,13.06655758,1.41729976566072,46.54851344,17.38603914,100,437.4804043,100,598.6337895,1.056355123,21.67182795,0.996022976,100,257,1.7208359175041,6410.86453306748,0.361709002020757,100,2,3,"BSk",-1.41729976566072,1,0,0,0,0,0,0,-0.0366099928625388,47.4025974025974,"medium",0.371449040580812,2.85795729582898,-0.197740799956293,-0.118520909189333,368.161485612622,-0.365499224180588,1.18865329332719,0.465006114381606,0.466573891539034,-0.0389637028251665,1751155384.13365,0.400672704845924,0.994663914648393,12.263587488093,-0.250512970915675,-0.862549341850145,5.79118225841535,0.605875669170638,0.157878194184008,0.257279586103409,0.193602056314715,33.25577986,3.364808126,350.3499147,0.763948657,1.7e+09,26.41380576,3.739467352,0.273151163,1.1302204584626,0.22400860565358,0.42000702556844,10,4,0.514846699530938,78.3582089552239,"high",0.126253112627881,0.170394169803166
"126","NRCS167","SHI-0167","No","No",167,"QPP156","ID","ID2","ID2_1","1","Brad's neighbor","42625","0",43.31,-116.45,0,15,"cropland.annual","cover crop","Turnip | Turnip","Triticale | Beans, Dry",2,"0",2014-09-13,1970-01-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01,2015-09-25,2016-05-15,1970-01-01,1970-01-01,2016-06-01,2016-09-12,1970-01-01,1970-01-01,2016-09-12,0,46.027397260274,46.027397260274,"Triticale","Beans, Dry","Moldboard plow","0",0,"0",0,"None",10,"Synthetic",120,50,0,2,"Furrow/Ditch",30,0,"None",0,"0",0,"above ground",125,"bushels/ac",27.80043160446,"loam",30.56543614,47.23087632,0.324776737587418,0.303488371746044,95.204457,-0.818410558721539,9.587557603,-0.356573318199949,35.13946781,-0.492555001727519,17.18696391,2.05268561955395,83.74215504,-0.236312126093854,27.35492602,1.71388411214339,0,58.4155423,7.622431096,683.0930551,100,410.9420429,0.688557153,11.88503773,0.552248468,100,279,0.375651632486361,8281.35673765184,0.601321573922787,46.027397260274,2,1,"BSk",-1.71388411214339,1,0,0,0,0,0,0,-0.0631352911992341,44.4805194805195,"medium",-0.174871007035493,2.87879556749441,-0.181702311164456,-0.305541432975164,441.603513920823,0.0692293068813099,0.617845163634581,0.698578632183466,1.43484045591937,0.118849644331274,1863612744.28669,0.482471929591512,0.653626373672707,4.01213079740521,-1.47203693239425,-0.442032671127703,4.11132884129527,-0.0505223305998168,-0.126561869154487,0.281411043195918,0.430050240900531,22.20368753,2.656597938,388.6089835,0.895174749,2.04e+09,7.502507714,3.375550782,0.268225618,-1.19977248667568,0.22400860565358,-1.39550721398546,5,2,-0.682634652223967,15.6716417910448,"very low",0.0230193466552199,0.166279270396829
"127","NRCS168","SHI-0168","No","No",168,"QPP157","ID","ID3","ID3_1","1","Groves North","42625","in-season",43.86,-105.818,0,15,"rangeland","perennial","None","Rangeland",1,"0",2014-09-13,1970-01-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01,2014-09-13,2016-09-12,1970-01-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01,2016-09-12,0,100,100,"Pasture with native grass","Pasture with native grass","None","0",0,"0",0,"partial",90,"None",0,0,0,0,"0",0,0,"rotational",0,"cattle",6,"0",0,"0",23.59593222572,"loam",51.72678365,29.57877447,-0.0996885594887078,-0.375350739603766,76.6861659399857,0.451847522046814,29.5224518731225,-0.70703707430125,20.0412952873356,-0.81014973993167,14.2212301236428,0.723492882883108,39.38747162,-0.41387782632258,22.5869863477084,1.25512802940665,72.12410225,3.904965258,100,249.7120268,100,321.8982656,0.808257799,8.9360696,0.126833583,56,128,-0.11971611043876,5100.52045934825,-0.472667461070875,100,3,4,"BSk",-1.25512802940665,1,0,0,0,0,0,0,-0.215372311097393,30.0324675324675,"low",-0.348337822080505,2.65396408372034,-0.358699252220745,-0.364923940995377,420.298218382992,-0.0489538853272038,0.436602925331953,0.430039311238459,0.286889957551154,0.168958328466635,792303573.37855,-0.64162578953751,0.54534058715992,13.944675978614,-0.0934930651131051,-0.30851077702583,3.36267169561246,-0.50163896290584,-0.216876899828931,0.225127817752205,-0.158473839774836,18.69444187,2.243867596,360.7842062,0.519229728,900999999.999999,21.31266225,2.967572204,0.207355781,1.1302204584626,1.18455750669613,1.32776414534539,12,5,0.932650625890248,100,"very high",0.184834522741797,0.455804313340377
"128","NRCS169","SHI-0169","No","No",169,"QPP158","ID","ID3","ID3_2","2","Groves South","42625","in-season",43.85,-105.819,0,15,"rangeland","perennial","None","Rangeland",1,"0",2014-09-13,1970-01-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01,2014-09-13,2016-09-12,1970-01-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01,2016-09-12,0,100,100,"Pasture with native grass","Pasture with native grass","None","0",0,"0",0,"partial",20,"None",0,0,0,0,"0",0,0,"continuous",0,"cattle",0.75,"0",0,"0",26.23717712484,"loam",37.79075965,39.53494855,0.381699278960838,0.126650297865121,91.88522785,0.972900649825084,50.14977941,-0.293242988098607,38.4548294,-0.247987532772875,20.26738849,1.28728935426448,57.60624745,-0.236312126093854,27.35492602,1.07688522019047,89.98066641,3.225721848,92.32021175,288.4442584,100,549.7107604,1.165773738,8.964173632,0.246883861,56,161,-0.0232780234699939,12521.8125171265,1.47635772274747,100,3,4,"BSk",-1.07688522019047,1,0,0,0,0,0,0,0.131304357654427,66.3961038961039,"high",-0.151608393991901,2.93126249607031,-0.141634594106706,-0.297577994519955,440.134579520382,0.0612658684261004,0.642150492902858,0.502145956923317,0.645138861361623,0.112129863784995,3645327888.71965,1.36422785896248,0.668147942821909,19.0690147353798,0.304752707003175,-0.459938506053727,4.67677786404485,0.211950973280852,-0.114450252243468,0.261955114575791,0.241100550108589,22.6742918,2.735798877,388.6089835,0.657549122,3969999999.99999,31.06757959,3.754042332,0.250830541,1.1302204584626,1.18455750669613,1.32776414534539,12,5,0.932650625890248,100,"very high",0.039326950513859,0.112302559082068
"129","NRCS17","SHI-0017","No","No",17,"PP96","MN","MN1","MN1_5","5","J Johnson Plot 02","42509","post-harvest",45.68504,-95.8032,0,15,"cropland.annual","None","None | None | None","Soybean | Radish + Wheat + Oats | Alfalfa",3,"0",2013-05-20,1970-01-01,1970-01-01,2013-05-20,2013-10-01,1970-01-01,1970-01-01,2014-07-23,2015-04-01,1970-01-01,1970-01-01,2015-04-15,2016-05-19,1970-01-01,1970-01-01,2016-05-19,0,71.7808219178082,71.7808219178082,"Alfalfa","Radish + Wheat + Oats","No Till/ Direct Seed","0",2000,"0",0,"None",100,"Synthetic",30,60,66,1,"None",0,0,"None",0,"0",0,"above ground",3275.78878675602,"kg/ha",25.17689055564,"loam",38.61668813,40.59891357,0.153104794733397,-0.0985098276308637,86.02883397,0.636941821332678,35.77277241,0.756161416389617,92.00448709,-0.186133082648552,21.18982708,1.38255189789623,60.99982487,1.03316826062029,80.78958186,1.76940236419433,0,23.32693915,70.76897355,136.8314457,100,816.7020422,0.683366502,9.205805891,0.28633239,100,181,1.3552407909428,17349.1988622606,1.15971607567126,71.7808219178082,1.333,3,"Dfb",-1.76940236419433,0,0,0,0,0,1,0,-0.279855916910319,24.025974025974,"low",1.13238950577206,2.63230863697455,-0.376228089382446,1.32848350169899,379.132860972204,-0.295315241078706,1.26652323455855,0.398908009476075,0.116028663337678,1.34048742955561,1125080010.94807,-0.180771353884355,0.806931185259172,13.1036172398778,-0.169989363926494,0.351074909506534,3.31298483563353,-0.537207992155087,0.0622213397910091,0.224935213082547,-0.160731167421873,20.78439831,4.264836102,660.9811606,0.683794341,3.12e+09,24.43829539,3.860488346,0.230305021,0.353556143416506,0.22400860565358,0.42000702556844,9,4,0.262811037027592,73.8805970149254,"high",0.184049476235525,0.113772776448389
"130","NRCS170","SHI-0170","No","No",170,"PP498","CA","CA1","CA1_1","1","O-Bosc Pear row","42642","0",38.33477,-121.53946,0,15,"cropland.perennial","perennial","None","Pear",1,"0",2014-09-30,1970-01-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01,2014-09-30,2016-09-29,1970-01-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01,2016-09-29,0,100,100,"Pear","Pear","Shallow Tillage","6",0,"0",0,"0",0,"Organic",100,0,100,2,"Micro-sprinklers",0,0,"None",0,"0",0,"0",0,"0",32.27709777188,"silty clay",1.250949596,49.59647221,3.58441427458132,0.430769578710951,96.91915978,0.616117897740029,28.25385961,1.46975578484106,95.76935767,-0.534601633143795,19.45810258,-0.696237848757327,14.00187429,1.67550334064533,92.63195074,0.125769902159834,100,24.83832622,46.5867805,452.0775429,100,1157.08441,1.823912348,7.486079513,0.619956905,100,210,-0.125520713540053,4198.37446248795,-0.408615394228475,100,1,2,"Csa",-0.125769902159834,0,0,1,0,0,0,0,0.826956360848468,97.0779220779221,"very high",0.764230360884385,4.18134062453703,0.705525423956679,0.350291369658433,746.889072853563,1.3252119709869,0.549549240751251,0.212599967927457,-1.24578708950858,-0.446276731053494,1328512517.10083,0.0376613368250189,-0.817498274982705,42.4849933918017,1.43361617272273,-2.15272438495724,11.8550009061025,1.61812275181344,0.0780099618421779,0.273283698499219,0.352759616868773,49.15257819,5.552073814,864.783241,0.275929459,945999999.999998,24.06898447,3.31658605,0.281487808,1.1302204584626,-0.73654029538897,-0.487750094208512,8,3,0.0970427731716279,66.7910447761194,"high",0.103504111506619,0.182298995597662
"131","NRCS171","SHI-0171","No","No",171,"PP499","CA","CA1","CA1_1","1","O-Bosc Pear middle","42642","0",38.33477,-121.53946,0,15,"cropland.perennial","perennial","Grasses","Pear",1,"0",2014-09-30,1970-01-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01,2014-09-30,2016-09-29,1970-01-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01,2016-09-29,0,100,100,"Pear","Pear","None","0",0,"0",0,"0",0,"Organic",100,0,100,2,"Micro-sprinklers",0,0,"None",0,"0",0,"0",0,"0",32.28973334098,"silty clay",1.109098923,48.65247276,3.71575466584096,0.713467041604288,99.08385118,0.397159088035773,22.19725603,1.48488361365252,96.05740453,-1.03536533960339,14.48450217,-0.561929951492694,15.35977797,1.53632869282313,88.57673717,0.930784556898509,96.60943241,8.677144106,100,238.101134,100,1452.99521,2.174717826,5.505272704,0.395834607,100,166,1.89367568199011,13128.2553328183,0.989030267407023,100,4,4,"Csa",-0.930784556898509,0,0,1,0,0,0,0,0.776288146738254,96.1038961038961,"very high",0.805936223801528,4.13792159795874,0.678947389850992,0.385633953764112,694.296093750332,1.15069473905902,0.616084502054365,0.219662323601166,-1.17801445354706,-0.444633062551932,3843102060.41245,1.43366332995895,-0.808751988405118,36.4771208853743,1.20591107644089,-2.2025857658142,8.29945207242537,1.16722042621081,0.0635187284390879,0.305880396779961,0.6499483131652,50.23842832,5.581648079,815.8643431,0.293662715,2740000000.00001,20.45458242,2.723594533,0.313336684,1.1302204584626,1.18455750669613,1.32776414534539,12,5,0.932650625890248,100,"very high",0.144084923568218,0.0323948789587461
"132","NRCS172","SHI-0172","No","No",172,"PP500","CA","CA1","CA1_2","2","M-Conv-Bosc Pear row","42642","0",38.33624,-121.55071,0,15,"cropland.perennial","perennial","None","Pear",1,"0",2014-09-30,1970-01-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01,2014-09-30,2016-09-29,1970-01-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01,2016-09-29,0,100,100,"Pear","Pear","Shallow Tillage","6",0,"0",0,"0",0,"Synthetic",80,0,100,2,"Micro-sprinklers",0,0,"None",0,"0",0,"0",0,"0",32.22002451778,"silty clay",2.202865919,53.97021502,2.94024236307666,0.507573512755099,97.70879562,0.315673087107879,20.32491366,1.34181730890626,92.65971701,-0.247412194307293,23.73056448,0.201603330026231,26.7902026,1.16019482776859,72.91706129,0.435503308338781,100,28.32492087,36.68517409,419.7115518,100,1038.725814,2.013095224,6.547089376,0.760795022,100,289,0.557541828215613,3439.09964729644,-0.532347663198097,100,1,2,"Csa",-0.435503308338781,0,0,1,0,0,0,0,0.809977803543879,96.7532467532468,"very high",0.559679840068758,4.30806429537738,0.782137468837505,0.176950177794138,647.317730419456,0.983244649974454,0.223220485027043,0.375255527590255,-0.021617155000812,-0.454338265440415,1216582717.03443,-0.0780093977576824,-0.860395300712698,35.7441409584946,1.17606838782058,-1.90817432150117,12.3131292344936,1.66076212719388,0.149083646272393,0.27387811115094,0.358489866482706,43.82691906,5.305816619,697.0613053,0.414248854,8.61e+08,19.2286386,3.755010906,0.289805655,1.1302204584626,-0.73654029538897,-0.487750094208512,8,3,0.0970427731716279,66.7910447761194,"high",0.0942920313261993,0.201697454668758
"133","NRCS173","SHI-0173","No","No",173,"PP501","CA","CA1","CA1_2","2","M-Conv-Bosc Pear middle","42642","0",38.33624,-121.55071,0,15,"cropland.perennial","perennial","Grasses","Pear",1,"0",2014-09-30,1970-01-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01,2014-09-30,2016-09-29,1970-01-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01,2016-09-29,0,100,100,"Pear","Pear","None","0",0,"0",0,"0",0,"Synthetic",80,0,100,2,"Micro-sprinklers",0,0,"None",0,"0",0,"0",0,"0",32.3842537647,"silty clay",2.061994071,52.94906203,3.08079656381062,0.305659619650528,95.23826324,0.313702302731436,20.28196244,1.2178134291972,88.3558366,-0.670863774375848,17.84645943,-0.289378452218351,18.64430173,1.08720694868296,69.33892402,0.682413429302185,100,12.86576091,100,211.0339868,100,1293.54607,2.55462596,5.737074431,0.537718134,100,162,0.496544424116844,2327.40194969483,-0.972414553145758,100,4,4,"Csa",-0.682413429302185,0,0,1,0,0,0,0,0.625545637091052,92.6948051948052,"very high",0.604311458507075,4.03219470871087,0.61350197069013,0.214772119796934,617.991270675212,0.872434828886024,0.294423337275272,0.290709916793616,-0.583801789493624,-0.45257929007653,869236472.070181,-0.519835263069228,-0.851035443417368,35.4690202499122,1.1647377461488,-1.96153358491305,9.08516452299491,1.2906698105372,0.133575821839357,0.255188986584335,0.17208379781117,44.9889439,5.07366807,676.0960634,0.332675878,616000000.000001,19.19975097,3.136303276,0.268446529,1.1302204584626,1.18455750669613,1.32776414534539,12,5,0.932650625890248,100,"very high",0.175913111325891,0.347825946337079
"134","NRCS174","SHI-0174","No","No",174,"PP502","CA","CA1","CA1_3","3","M-Org-Bosc Pear row","42642","0",38.33477,-121.53947,0,15,"cropland.perennial","perennial","None","Pear",1,"0",2014-09-30,1970-01-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01,2014-09-30,2016-09-29,1970-01-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01,1970-01-01,2016-09-29,0,100,100,"Pear","Pear","Shallow Tillage","6",0,"0",0,"0",0,"Organic",100,0,100,2,"Micro-sprinklers",0,0,"None",0,"0",0,"0",0,"0",32.36682293008,"silty clay loam",4.484735525,59.99252768,1.93579937568835,0.425031708282085,96.8531183,0.0802251096808175,15.89046946,0.733002151340552,59.93599739,-0.954004621214975,15.13436913,-0.242802202592966,19.28515636,0.502348170944553,40.97052874,0.730626648188531,100,39.13746819,12.89756998,374.393519,100,1077.589347,1.912989454,5.462806795,0.797113039,100,102,0.70467607936322,5651.74380394566,-0.10704412927658,100,1,2,"Csa",-0.730626648188531,0,0,1,0,0,0,0,0.483145829903877,87.5,"very high",0.240728745600873,3.84078362424561,0.49227340573968,-0.093336901608209,550.420205524189,0.595685072552762,-0.28561671264695,0.386172750031771,0.0428145100539843,-0.466908437374205,1697615502.34608,0.359864308097625,-0.927283682377248,31.8266684510171,1.00750879205807,-1.52685282654488,5.68228189587618,0.572848205329905,0.25990726748094,0.254516494672206,0.165124440801144,35.52273679,4.226521739,529.3393697,0.33976918,1.19e+09,16.01957647,2.807937462,0.280876068,1.1302204584626,-0.73654029538897,-0.487750094208512,8,3,0.0970427731716279,66.7910447761194,"high",0.0645814429754552,0.077200354347731
