"","name","degree","betweenness_centrality","closeness_centrality","eigenvector_centrality","Abundance","module","kingdom","phylum","class","order"
"EC:5.3.1.6","EC:5.3.1.6",0,0,NA,0,0.163479927594737,"M211","k__Isomerases.","p__Intramolecular oxidoreductases.","c__Interconverting aldoses and ketoses.","o__EC:5.3.1.6"
"EC:1.20.4.1","EC:1.20.4.1",0,0,NA,0,0.162558538404196,"M212","k__Oxidoreductases.","p__Acting on phosphorus or arsenic in donors.","c__With disulfide as acceptor.","o__EC:1.20.4.1"
"EC:4.6.1.1","EC:4.6.1.1",0,0,NA,0,0.162232460091302,"M213","k__Lyases.","p__Phosphorus-oxygen lyases.","c__Phosphorus-oxygen lyases.","o__EC:4.6.1.1"
"EC:3.6.3.54","EC:3.6.3.54",0,0,NA,0,0.161119319613798,"M214","k__Hydrolases.","p__Acting on acid anhydrides.","c__Acting on acid anhydrides; catalyzing transmembrane movement of substances.","o__EC:3.6.3.54"
"EC:2.7.7.13","EC:2.7.7.13",0,0,NA,0,0.160509415989233,"M215","k__Transferases.","p__Transferring phosphorus-containing groups.","c__Nucleotidyltransferases.","o__EC:2.7.7.13"
"EC:2.5.1.3","EC:2.5.1.3",0,0,NA,0,0.16018803557441,"M216","k__Transferases.","p__Transferring alkyl or aryl groups, other than methyl groups.","c__Transferring alkyl or aryl groups, other than methyl groups.","o__EC:2.5.1.3"
"EC:1.2.1.12","EC:1.2.1.12",0,0,NA,0,0.158772037862178,"M217","k__Oxidoreductases.","p__Acting on the aldehyde or oxo group of donors.","c__With NAD(+) or NADP(+) as acceptor.","o__EC:1.2.1.12"
"EC:2.5.1.1","EC:2.5.1.1",1,0,1,0,0.158743433590393,"M97","k__Transferases.","p__Transferring alkyl or aryl groups, other than methyl groups.","c__Transferring alkyl or aryl groups, other than methyl groups.","o__EC:2.5.1.1"
"EC:2.5.1.10","EC:2.5.1.10",1,0,1,0,0.158743433590393,"M97","k__Transferases.","p__Transferring alkyl or aryl groups, other than methyl groups.","c__Transferring alkyl or aryl groups, other than methyl groups.","o__EC:2.5.1.10"
"EC:3.4.21.53","EC:3.4.21.53",0,0,NA,0,0.158631046563427,"M218","k__Hydrolases.","p__Acting on peptide bonds (peptidases).","c__Serine endopeptidases.","o__EC:3.4.21.53"
"EC:3.1.3.5","EC:3.1.3.5",0,0,NA,0,0.157878172932085,"M219","k__Hydrolases.","p__Acting on ester bonds.","c__Phosphoric monoester hydrolases.","o__EC:3.1.3.5"
"EC:3.4.23.43","EC:3.4.23.43",0,0,NA,0,0.157223019207959,"M220","k__Hydrolases.","p__Acting on peptide bonds (peptidases).","c__Aspartic endopeptidases.","o__EC:3.4.23.43"
"EC:2.5.1.7","EC:2.5.1.7",0,0,NA,0,0.157048613997657,"M221","k__Transferases.","p__Transferring alkyl or aryl groups, other than methyl groups.","c__Transferring alkyl or aryl groups, other than methyl groups.","o__EC:2.5.1.7"
"EC:2.7.1.33","EC:2.7.1.33",0,0,NA,0,0.156765719351504,"M222","k__Transferases.","p__Transferring phosphorus-containing groups.","c__Phosphotransferases with an alcohol group as acceptor.","o__EC:2.7.1.33"
"EC:2.1.2.1","EC:2.1.2.1",0,0,NA,0,0.156513367467048,"M223","k__Transferases.","p__Transferring one-carbon groups.","c__Hydroxymethyl-, formyl- and related transferases.","o__EC:2.1.2.1"
"EC:1.8.4.11","EC:1.8.4.11",0,0,NA,0,0.156282699869756,"M224","k__Oxidoreductases.","p__Acting on a sulfur group of donors.","c__With a disulfide as acceptor.","o__EC:1.8.4.11"
"EC:2.7.6.5","EC:2.7.6.5",0,0,NA,0,0.155774199849054,"M225","k__Transferases.","p__Transferring phosphorus-containing groups.","c__Diphosphotransferases.","o__EC:2.7.6.5"
"EC:3.2.1.20","EC:3.2.1.20",0,0,NA,0,0.155749040255619,"M226","k__Hydrolases.","p__Glycosylases.","c__Glycosidases, i.e. enzymes hydrolyzing O- and S-glycosyl compounds.","o__EC:3.2.1.20"
"EC:3.6.3.12","EC:3.6.3.12",0,0,NA,0,0.155220048046955,"M227","k__Hydrolases.","p__Acting on acid anhydrides.","c__Acting on acid anhydrides; catalyzing transmembrane movement of substances.","o__EC:3.6.3.12"
"EC:1.1.3.15","EC:1.1.3.15",0,0,NA,0,0.15480372005654,"M228","k__Oxidoreductases.","p__Acting on the CH-OH group of donors.","c__With oxygen as acceptor.","o__EC:1.1.3.15"
"EC:2.7.1.69","EC:2.7.1.69",0,0,NA,0,0.154643291809909,"M229","k__Transferases.","p__Transferring phosphorus-containing groups.","c__Phosphotransferases with an alcohol group as acceptor.","o__EC:2.7.1.69"
"EC:2.3.1.16","EC:2.3.1.16",0,0,NA,0,0.154497347973895,"M230","k__Transferases.","p__Acyltransferases.","c__Transferring groups other than amino-acyl groups.","o__EC:2.3.1.16"
"EC:3.1.3.18","EC:3.1.3.18",0,0,NA,0,0.154434263348164,"M231","k__Hydrolases.","p__Acting on ester bonds.","c__Phosphoric monoester hydrolases.","o__EC:3.1.3.18"
"EC:4.1.1.20","EC:4.1.1.20",0,0,NA,0,0.153668745689962,"M232","k__Lyases.","p__Carbon-carbon lyases.","c__Carboxy-lyases.","o__EC:4.1.1.20"
"EC:2.2.1.2","EC:2.2.1.2",0,0,NA,0,0.15335640981562,"M233","k__Transferases.","p__Transferring aldehyde or ketonic groups.","c__Transketolases and transaldolases.","o__EC:2.2.1.2"
"EC:3.1.3.3","EC:3.1.3.3",0,0,NA,0,0.152831989220019,"M234","k__Hydrolases.","p__Acting on ester bonds.","c__Phosphoric monoester hydrolases.","o__EC:3.1.3.3"
"EC:2.6.1.85","EC:2.6.1.85",0,0,NA,0,0.152680354908858,"M235","k__Transferases.","p__Transferring nitrogenous groups.","c__Transaminases.","o__EC:2.6.1.85"
"EC:1.1.1.363","EC:1.1.1.363",1,0,1,1.93385000977253e-18,0.152053301254283,"M52","k__Oxidoreductases.","p__Acting on the CH-OH group of donors.","c__With NAD(+) or NADP(+) as acceptor.","o__EC:1.1.1.363"
"EC:1.1.1.49","EC:1.1.1.49",1,0,1,0,0.152053301254283,"M52","k__Oxidoreductases.","p__Acting on the CH-OH group of donors.","c__With NAD(+) or NADP(+) as acceptor.","o__EC:1.1.1.49"
"EC:3.5.4.16","EC:3.5.4.16",0,0,NA,0,0.150609693727132,"M236","k__Hydrolases.","p__Acting on carbon-nitrogen bonds, other than peptide bonds.","c__In cyclic amidines.","o__EC:3.5.4.16"
"EC:3.6.3.27","EC:3.6.3.27",0,0,NA,0,0.150589931333818,"M237","k__Hydrolases.","p__Acting on acid anhydrides.","c__Acting on acid anhydrides; catalyzing transmembrane movement of substances.","o__EC:3.6.3.27"
"EC:2.7.6.1","EC:2.7.6.1",0,0,NA,0,0.15037343418114,"M238","k__Transferases.","p__Transferring phosphorus-containing groups.","c__Diphosphotransferases.","o__EC:2.7.6.1"
"EC:2.1.2.10","EC:2.1.2.10",0,0,NA,0,0.150123234408133,"M239","k__Transferases.","p__Transferring one-carbon groups.","c__Hydroxymethyl-, formyl- and related transferases.","o__EC:2.1.2.10"
"EC:1.17.1.8","EC:1.17.1.8",0,0,NA,0,0.150094520021683,"M240","k__Oxidoreductases.","p__Acting on CH or CH2 groups.","c__With NAD(+) or NADP(+) as acceptor.","o__EC:1.17.1.8"
"EC:1.1.1.22","EC:1.1.1.22",0,0,NA,0,0.149741515236391,"M241","k__Oxidoreductases.","p__Acting on the CH-OH group of donors.","c__With NAD(+) or NADP(+) as acceptor.","o__EC:1.1.1.22"
"EC:2.7.1.23","EC:2.7.1.23",0,0,NA,0,0.149630001377935,"M242","k__Transferases.","p__Transferring phosphorus-containing groups.","c__Phosphotransferases with an alcohol group as acceptor.","o__EC:2.7.1.23"
"EC:2.7.1.11","EC:2.7.1.11",0,0,NA,0,0.149387716077418,"M243","k__Transferases.","p__Transferring phosphorus-containing groups.","c__Phosphotransferases with an alcohol group as acceptor.","o__EC:2.7.1.11"
"EC:1.7.99.4","EC:1.7.99.4",0,0,NA,0,0.148759511752518,"M244","k__Oxidoreductases.","p__Acting on other nitrogenous compounds as donors.","c__With other acceptors.","o__EC:1.7.99.4"
"EC:2.1.1.13","EC:2.1.1.13",0,0,NA,0,0.148474051938372,"M245","k__Transferases.","p__Transferring one-carbon groups.","c__Methyltransferases.","o__EC:2.1.1.13"
"EC:1.1.1.193","EC:1.1.1.193",0,0,NA,0,0.148104609010814,"M246","k__Oxidoreductases.","p__Acting on the CH-OH group of donors.","c__With NAD(+) or NADP(+) as acceptor.","o__EC:1.1.1.193"
"EC:1.2.1.11","EC:1.2.1.11",0,0,NA,0,0.147399417824735,"M247","k__Oxidoreductases.","p__Acting on the aldehyde or oxo group of donors.","c__With NAD(+) or NADP(+) as acceptor.","o__EC:1.2.1.11"
"EC:2.7.4.9","EC:2.7.4.9",0,0,NA,0,0.147282638091891,"M248","k__Transferases.","p__Transferring phosphorus-containing groups.","c__Phosphotransferases with a phosphate group as acceptor.","o__EC:2.7.4.9"
"EC:2.7.4.3","EC:2.7.4.3",0,0,NA,0,0.147062923319208,"M249","k__Transferases.","p__Transferring phosphorus-containing groups.","c__Phosphotransferases with a phosphate group as acceptor.","o__EC:2.7.4.3"
"EC:3.4.11.9","EC:3.4.11.9",0,0,NA,0,0.146480746515975,"M250","k__Hydrolases.","p__Acting on peptide bonds (peptidases).","c__Aminopeptidases.","o__EC:3.4.11.9"
"EC:1.5.3.1","EC:1.5.3.1",2,0,0.53903553019527,3.86770001954505e-18,0.146143911013761,"M35","k__Oxidoreductases.","p__Acting on the CH-NH group of donors.","c__With oxygen as acceptor.","o__EC:1.5.3.1"
"EC:2.8.1.8","EC:2.8.1.8",0,0,NA,0,0.146120420587937,"M251","k__Transferases.","p__Transferring sulfur-containing groups.","c__Sulfurtransferases.","o__EC:2.8.1.8"
"EC:1.1.1.343","EC:1.1.1.343",1,0,1,0,0.145629224845218,"M49","k__Oxidoreductases.","p__Acting on the CH-OH group of donors.","c__With NAD(+) or NADP(+) as acceptor.","o__EC:1.1.1.343"
"EC:1.1.1.44","EC:1.1.1.44",1,0,1,0,0.145629224845218,"M49","k__Oxidoreductases.","p__Acting on the CH-OH group of donors.","c__With NAD(+) or NADP(+) as acceptor.","o__EC:1.1.1.44"
"EC:2.1.2.9","EC:2.1.2.9",0,0,NA,0,0.144852453063322,"M252","k__Transferases.","p__Transferring one-carbon groups.","c__Hydroxymethyl-, formyl- and related transferases.","o__EC:2.1.2.9"
"EC:1.1.1.3","EC:1.1.1.3",0,0,NA,0,0.144394885304355,"M253","k__Oxidoreductases.","p__Acting on the CH-OH group of donors.","c__With NAD(+) or NADP(+) as acceptor.","o__EC:1.1.1.3"
"EC:5.3.1.8","EC:5.3.1.8",0,0,NA,0,0.144194236464773,"M254","k__Isomerases.","p__Intramolecular oxidoreductases.","c__Interconverting aldoses and ketoses.","o__EC:5.3.1.8"
"EC:1.8.4.12","EC:1.8.4.12",0,0,NA,0,0.144002853771865,"M255","k__Oxidoreductases.","p__Acting on a sulfur group of donors.","c__With a disulfide as acceptor.","o__EC:1.8.4.12"
"EC:2.1.1.176","EC:2.1.1.176",0,0,NA,0,0.143857093604084,"M256","k__Transferases.","p__Transferring one-carbon groups.","c__Methyltransferases.","o__EC:2.1.1.176"
"EC:3.3.1.1","EC:3.3.1.1",0,0,NA,0,0.143736615066193,"M257","k__Hydrolases.","p__Acting on ether bonds.","c__Thioether and trialkylsulfonium hydrolases.","o__EC:3.3.1.1"
"EC:1.5.1.2","EC:1.5.1.2",1,0,1.10556522101724,1.93385000977253e-18,0.143692912008719,"M59","k__Oxidoreductases.","p__Acting on the CH-NH group of donors.","c__With NAD(+) or NADP(+) as acceptor.","o__EC:1.5.1.2"
"EC:4.2.1.3","EC:4.2.1.3",0,0,NA,0,0.143623471814157,"M258","k__Lyases.","p__Carbon-oxygen lyases.","c__Hydro-lyases.","o__EC:4.2.1.3"
"EC:2.3.1.39","EC:2.3.1.39",0,0,NA,0,0.14340391212503,"M259","k__Transferases.","p__Acyltransferases.","c__Transferring groups other than amino-acyl groups.","o__EC:2.3.1.39"
"EC:4.2.1.51","EC:4.2.1.51",0,0,NA,0,0.143371262389561,"M260","k__Lyases.","p__Carbon-oxygen lyases.","c__Hydro-lyases.","o__EC:4.2.1.51"
"EC:1.1.1.23","EC:1.1.1.23",1,0,0.0119803797000747,1.93385000977253e-18,0.143305843344339,"M6","k__Oxidoreductases.","p__Acting on the CH-OH group of donors.","c__With NAD(+) or NADP(+) as acceptor.","o__EC:1.1.1.23"
"EC:5.3.1.24","EC:5.3.1.24",0,0,NA,0,0.143134192103125,"M261","k__Isomerases.","p__Intramolecular oxidoreductases.","c__Interconverting aldoses and ketoses.","o__EC:5.3.1.24"
"EC:5.1.1.1","EC:5.1.1.1",0,0,NA,0,0.143033282731821,"M262","k__Isomerases.","p__Racemases and epimerases.","c__Acting on amino acids and derivatives.","o__EC:5.1.1.1"
"EC:2.1.1.163","EC:2.1.1.163",1,0,1,1.93385000977253e-18,0.142946224771597,"M106","k__Transferases.","p__Transferring one-carbon groups.","c__Methyltransferases.","o__EC:2.1.1.163"
"EC:2.1.1.201","EC:2.1.1.201",1,0,1,0,0.142946224771597,"M106","k__Transferases.","p__Transferring one-carbon groups.","c__Methyltransferases.","o__EC:2.1.1.201"
"EC:4.2.3.4","EC:4.2.3.4",0,0,NA,0,0.14204210498035,"M263","k__Lyases.","p__Carbon-oxygen lyases.","c__Acting on phosphates.","o__EC:4.2.3.4"
"EC:3.5.4.9","EC:3.5.4.9",1,0,1,0,0.141882729941852,"M104","k__Hydrolases.","p__Acting on carbon-nitrogen bonds, other than peptide bonds.","c__In cyclic amidines.","o__EC:3.5.4.9"
"EC:1.5.1.5","EC:1.5.1.5",1,0,1,0,0.141882729941852,"M104","k__Oxidoreductases.","p__Acting on the CH-NH group of donors.","c__With NAD(+) or NADP(+) as acceptor.","o__EC:1.5.1.5"
"EC:2.7.1.71","EC:2.7.1.71",0,0,NA,0,0.141415438887407,"M264","k__Transferases.","p__Transferring phosphorus-containing groups.","c__Phosphotransferases with an alcohol group as acceptor.","o__EC:2.7.1.71"
"EC:4.1.1.36","EC:4.1.1.36",0,0,NA,0,0.141011451977499,"M265","k__Lyases.","p__Carbon-carbon lyases.","c__Carboxy-lyases.","o__EC:4.1.1.36"
"EC:2.7.7.9","EC:2.7.7.9",0,0,NA,0,0.140660068175003,"M266","k__Transferases.","p__Transferring phosphorus-containing groups.","c__Nucleotidyltransferases.","o__EC:2.7.7.9"
"EC:2.4.2.10","EC:2.4.2.10",0,0,NA,0,0.140572806351344,"M267","k__Transferases.","p__Glycosyltransferases.","c__Pentosyltransferases.","o__EC:2.4.2.10"
"EC:2.1.2.2","EC:2.1.2.2",0,0,NA,0,0.14055010080207,"M268","k__Transferases.","p__Transferring one-carbon groups.","c__Hydroxymethyl-, formyl- and related transferases.","o__EC:2.1.2.2"
"EC:2.7.1.40","EC:2.7.1.40",0,0,NA,0,0.140426610593443,"M269","k__Transferases.","p__Transferring phosphorus-containing groups.","c__Phosphotransferases with an alcohol group as acceptor.","o__EC:2.7.1.40"
"EC:3.5.1.42","EC:3.5.1.42",0,0,NA,0,0.140406304464712,"M270","k__Hydrolases.","p__Acting on carbon-nitrogen bonds, other than peptide bonds.","c__In linear amides.","o__EC:3.5.1.42"
"EC:3.4.23.36","EC:3.4.23.36",0,0,NA,0,0.140353820107125,"M271","k__Hydrolases.","p__Acting on peptide bonds (peptidases).","c__Aspartic endopeptidases.","o__EC:3.4.23.36"
"EC:2.4.1.83","EC:2.4.1.83",0,0,NA,0,0.140258952738161,"M272","k__Transferases.","p__Glycosyltransferases.","c__Hexosyltransferases.","o__EC:2.4.1.83"
"EC:4.2.1.10","EC:4.2.1.10",0,0,NA,0,0.140207351540371,"M273","k__Lyases.","p__Carbon-oxygen lyases.","c__Hydro-lyases.","o__EC:4.2.1.10"
"EC:1.4.1.1","EC:1.4.1.1",0,0,NA,0,0.140090276359121,"M274","k__Oxidoreductases.","p__Acting on the CH-NH2 group of donors.","c__With NAD(+) or NADP(+) as acceptor.","o__EC:1.4.1.1"
"EC:3.5.4.19","EC:3.5.4.19",3,26,0.0169192673852312,0,0.140049952931586,"M6","k__Hydrolases.","p__Acting on carbon-nitrogen bonds, other than peptide bonds.","c__In cyclic amidines.","o__EC:3.5.4.19"
"EC:5.3.1.1","EC:5.3.1.1",0,0,NA,0,0.139859299162586,"M275","k__Isomerases.","p__Intramolecular oxidoreductases.","c__Interconverting aldoses and ketoses.","o__EC:5.3.1.1"
"EC:2.5.1.78","EC:2.5.1.78",0,0,NA,0,0.139795420412706,"M276","k__Transferases.","p__Transferring alkyl or aryl groups, other than methyl groups.","c__Transferring alkyl or aryl groups, other than methyl groups.","o__EC:2.5.1.78"
"EC:4.1.99.12","EC:4.1.99.12",0,0,NA,0,0.13970267578995,"M277","k__Lyases.","p__Carbon-carbon lyases.","c__Other carbon-carbon lyases.","o__EC:4.1.99.12"
"EC:4.3.2.1","EC:4.3.2.1",0,0,NA,0,0.139677281451852,"M278","k__Lyases.","p__Carbon-nitrogen lyases.","c__Lyases acting on amides, amidines, etc.","o__EC:4.3.2.1"
"EC:2.7.7.41","EC:2.7.7.41",0,0,NA,0,0.13965615196267,"M279","k__Transferases.","p__Transferring phosphorus-containing groups.","c__Nucleotidyltransferases.","o__EC:2.7.7.41"
"EC:5.4.99.22","EC:5.4.99.22",0,0,NA,0,0.139616233385221,"M280","k__Isomerases.","p__Intramolecular transferases.","c__Transferring other groups.","o__EC:5.4.99.22"
"EC:3.4.21.88","EC:3.4.21.88",0,0,NA,0,0.139514491315121,"M281","k__Hydrolases.","p__Acting on peptide bonds (peptidases).","c__Serine endopeptidases.","o__EC:3.4.21.88"
"EC:2.5.1.31","EC:2.5.1.31",0,0,NA,0,0.139320842305817,"M282","k__Transferases.","p__Transferring alkyl or aryl groups, other than methyl groups.","c__Transferring alkyl or aryl groups, other than methyl groups.","o__EC:2.5.1.31"
"EC:5.1.3.1","EC:5.1.3.1",0,0,NA,0,0.138911845556927,"M283","k__Isomerases.","p__Racemases and epimerases.","c__Acting on carbohydrates and derivatives.","o__EC:5.1.3.1"
"EC:2.7.6.3","EC:2.7.6.3",0,0,NA,0,0.138623593771347,"M284","k__Transferases.","p__Transferring phosphorus-containing groups.","c__Diphosphotransferases.","o__EC:2.7.6.3"
"EC:2.1.1.198","EC:2.1.1.198",0,0,NA,0,0.138584263122285,"M285","k__Transferases.","p__Transferring one-carbon groups.","c__Methyltransferases.","o__EC:2.1.1.198"
"EC:2.7.7.3","EC:2.7.7.3",0,0,NA,0,0.138446399943113,"M286","k__Transferases.","p__Transferring phosphorus-containing groups.","c__Nucleotidyltransferases.","o__EC:2.7.7.3"
"EC:2.5.1.6","EC:2.5.1.6",0,0,NA,0,0.138440191098657,"M287","k__Transferases.","p__Transferring alkyl or aryl groups, other than methyl groups.","c__Transferring alkyl or aryl groups, other than methyl groups.","o__EC:2.5.1.6"
"EC:2.3.1.234","EC:2.3.1.234",0,0,NA,0,0.138391655498877,"M288","k__Transferases.","p__Acyltransferases.","c__Transferring groups other than amino-acyl groups.","o__EC:2.3.1.234"
"EC:4.1.1.23","EC:4.1.1.23",0,0,NA,0,0.138327161911522,"M289","k__Lyases.","p__Carbon-carbon lyases.","c__Carboxy-lyases.","o__EC:4.1.1.23"
"EC:2.4.1.227","EC:2.4.1.227",0,0,NA,0,0.138217444816369,"M290","k__Transferases.","p__Glycosyltransferases.","c__Hexosyltransferases.","o__EC:2.4.1.227"
"EC:2.7.8.13","EC:2.7.8.13",0,0,NA,0,0.138170222918862,"M291","k__Transferases.","p__Transferring phosphorus-containing groups.","c__Transferases for other substituted phosphate groups.","o__EC:2.7.8.13"
"EC:2.4.2.18","EC:2.4.2.18",2,0,0.0170948310264159,0,0.138003152603348,"M6","k__Transferases.","p__Glycosyltransferases.","c__Pentosyltransferases.","o__EC:2.4.2.18"
"EC:2.5.1.19","EC:2.5.1.19",0,0,NA,0,0.137956476222294,"M292","k__Transferases.","p__Transferring alkyl or aryl groups, other than methyl groups.","c__Transferring alkyl or aryl groups, other than methyl groups.","o__EC:2.5.1.19"
"EC:3.1.3.11","EC:3.1.3.11",0,0,NA,0,0.137465548006192,"M293","k__Hydrolases.","p__Acting on ester bonds.","c__Phosphoric monoester hydrolases.","o__EC:3.1.3.11"
"EC:2.7.4.8","EC:2.7.4.8",2,0,0.0190651617064899,0,0.137361203402086,"M6","k__Transferases.","p__Transferring phosphorus-containing groups.","c__Phosphotransferases with a phosphate group as acceptor.","o__EC:2.7.4.8"
"EC:4.2.1.11","EC:4.2.1.11",18,12,0.0275359606491055,0,0.137341463617651,"M6","k__Lyases.","p__Carbon-oxygen lyases.","c__Hydro-lyases.","o__EC:4.2.1.11"
"EC:3.1.1.29","EC:3.1.1.29",5,0,0.0200729949728594,0,0.13727450785403,"M6","k__Hydrolases.","p__Acting on ester bonds.","c__Carboxylic ester hydrolases.","o__EC:3.1.1.29"
"EC:3.5.4.26","EC:3.5.4.26",0,0,NA,0,0.137265210436481,"M294","k__Hydrolases.","p__Acting on carbon-nitrogen bonds, other than peptide bonds.","c__In cyclic amidines.","o__EC:3.5.4.26"
"EC:5.4.99.12","EC:5.4.99.12",13,0,0.0243587367061218,0,0.137255256856449,"M6","k__Isomerases.","p__Intramolecular transferases.","c__Transferring other groups.","o__EC:5.4.99.12"
"EC:1.1.1.85","EC:1.1.1.85",0,0,NA,0,0.137178302431831,"M295","k__Oxidoreductases.","p__Acting on the CH-OH group of donors.","c__With NAD(+) or NADP(+) as acceptor.","o__EC:1.1.1.85"
"EC:3.4.21.107","EC:3.4.21.107",0,0,NA,0,0.137015385932668,"M296","k__Hydrolases.","p__Acting on peptide bonds (peptidases).","c__Serine endopeptidases.","o__EC:3.4.21.107"
"EC:3.5.4.10","EC:3.5.4.10",18,0,0.0277436242060981,0,0.136935585588817,"M6","k__Hydrolases.","p__Acting on carbon-nitrogen bonds, other than peptide bonds.","c__In cyclic amidines.","o__EC:3.5.4.10"
"EC:2.1.2.3","EC:2.1.2.3",18,25,0.0277490641231318,0,0.136934029886304,"M6","k__Transferases.","p__Transferring one-carbon groups.","c__Hydroxymethyl-, formyl- and related transferases.","o__EC:2.1.2.3"
"EC:4.3.2.2","EC:4.3.2.2",18,0,0.0273438405351164,0,0.136900345644449,"M6","k__Lyases.","p__Carbon-nitrogen lyases.","c__Lyases acting on amides, amidines, etc.","o__EC:4.3.2.2"
"EC:3.1.26.5","EC:3.1.26.5",0,0,NA,0,0.136894953679714,"M297","k__Hydrolases.","p__Acting on ester bonds.","c__Endoribonucleases producing 5'-phosphomonoesters.","o__EC:3.1.26.5"
"EC:2.1.1.199","EC:2.1.1.199",23,2,0.0331122307616489,0,0.136806768797138,"M6","k__Transferases.","p__Transferring one-carbon groups.","c__Methyltransferases.","o__EC:2.1.1.199"
"EC:2.7.2.3","EC:2.7.2.3",20,7,0.0286525579817188,0,0.13675807571284,"M6","k__Transferases.","p__Transferring phosphorus-containing groups.","c__Phosphotransferases with a carboxy group as acceptor.","o__EC:2.7.2.3"
"EC:2.7.4.22","EC:2.7.4.22",23,48,0.0332604762078999,0,0.136744675562549,"M6","k__Transferases.","p__Transferring phosphorus-containing groups.","c__Phosphotransferases with a phosphate group as acceptor.","o__EC:2.7.4.22"
"EC:2.7.7.18","EC:2.7.7.18",18,3,0.0279733313573158,0,0.136701429065587,"M6","k__Transferases.","p__Transferring phosphorus-containing groups.","c__Nucleotidyltransferases.","o__EC:2.7.7.18"
"EC:2.5.1.75","EC:2.5.1.75",20,1,0.0285900455454165,0,0.136685936782835,"M6","k__Transferases.","p__Transferring alkyl or aryl groups, other than methyl groups.","c__Transferring alkyl or aryl groups, other than methyl groups.","o__EC:2.5.1.75"
"EC:2.1.1.228","EC:2.1.1.228",23,18,0.0329969590931315,0,0.136645746458293,"M6","k__Transferases.","p__Transferring one-carbon groups.","c__Methyltransferases.","o__EC:2.1.1.228"
"EC:2.1.3.2","EC:2.1.3.2",23,3,0.033058234167789,3.09416001563604e-17,0.136611674807609,"M6","k__Transferases.","p__Transferring one-carbon groups.","c__Carboxy- and carbamoyltransferases.","o__EC:2.1.3.2"
"EC:2.7.7.2","EC:2.7.7.2",21,5,0.0311519115343013,0,0.136593801482824,"M6","k__Transferases.","p__Transferring phosphorus-containing groups.","c__Nucleotidyltransferases.","o__EC:2.7.7.2"
