"","name","degree","betweenness_centrality","closeness_centrality","eigenvector_centrality","Abundance","module","kingdom","phylum","class","order"
"EC:5.4.3.8","EC:5.4.3.8",1,0,0.000156075019031794,5.80170350516151e-18,0.169855476463701,"M3","k__Isomerases.","p__Intramolecular transferases.","c__Transferring amino groups.","o__EC:5.4.3.8"
"EC:2.3.1.1","EC:2.3.1.1",0,0,NA,9.66950584193586e-18,0.169560454752672,"M396","k__Transferases.","p__Acyltransferases.","c__Transferring groups other than amino-acyl groups.","o__EC:2.3.1.1"
"EC:1.1.5.3","EC:1.1.5.3",5,4193,0.000264060812000583,3.86780233677434e-17,0.169491726260063,"M1","k__Oxidoreductases.","p__Acting on the CH-OH group of donors.","c__With a quinone or similar compound as acceptor.","o__EC:1.1.5.3"
"EC:3.1.3.48","EC:3.1.3.48",15,694,0.000290191510499105,9.28272560825842e-17,0.169099151522452,"M1","k__Hydrolases.","p__Acting on ester bonds.","c__Phosphoric monoester hydrolases.","o__EC:3.1.3.48"
"EC:1.2.1.2","EC:1.2.1.2",0,0,NA,9.66950584193586e-18,0.169063427542002,"M397","k__Oxidoreductases.","p__Acting on the aldehyde or oxo group of donors.","c__With NAD(+) or NADP(+) as acceptor.","o__EC:1.2.1.2"
"EC:1.3.1.9","EC:1.3.1.9",0,0,NA,9.66950584193586e-18,0.168248520269062,"M398","k__Oxidoreductases.","p__Acting on the CH-CH group of donors.","c__With NAD(+) or NADP(+) as acceptor.","o__EC:1.3.1.9"
"EC:5.4.99.23","EC:5.4.99.23",0,0,NA,9.66950584193586e-18,0.167410164866568,"M399","k__Isomerases.","p__Intramolecular transferases.","c__Transferring other groups.","o__EC:5.4.99.23"
"EC:2.8.1.1","EC:2.8.1.1",31,2630,0.000278625027432834,1.54712093470974e-16,0.166999420623344,"M1","k__Transferases.","p__Transferring sulfur-containing groups.","c__Sulfurtransferases.","o__EC:2.8.1.1"
"EC:3.1.11.2","EC:3.1.11.2",6,3450,0.00026271474310711,3.86780233677434e-17,0.166729509076882,"M1","k__Hydrolases.","p__Acting on ester bonds.","c__Exodeoxyribonucleases producing 5'-phosphomonoesters.","o__EC:3.1.11.2"
"EC:4.2.1.1","EC:4.2.1.1",1,0,1.16867258660078,7.73560467354869e-18,0.166554345513537,"M43","k__Lyases.","p__Carbon-oxygen lyases.","c__Hydro-lyases.","o__EC:4.2.1.1"
"EC:2.8.1.2","EC:2.8.1.2",30,221,0.000276649215681418,1.23769674776779e-16,0.166154384342926,"M1","k__Transferases.","p__Transferring sulfur-containing groups.","c__Sulfurtransferases.","o__EC:2.8.1.2"
"EC:4.1.2.13","EC:4.1.2.13",0,0,NA,9.66950584193586e-18,0.165484833579923,"M400","k__Lyases.","p__Carbon-carbon lyases.","c__Aldehyde-lyases.","o__EC:4.1.2.13"
"EC:3.4.11.1","EC:3.4.11.1",0,0,NA,9.66950584193586e-18,0.164657956263924,"M401","k__Hydrolases.","p__Acting on peptide bonds (peptidases).","c__Aminopeptidases.","o__EC:3.4.11.1"
"EC:2.7.2.4","EC:2.7.2.4",4,0,0.000230819678523238,2.70746163574204e-17,0.163823014442013,"M3","k__Transferases.","p__Transferring phosphorus-containing groups.","c__Phosphotransferases with a carboxy group as acceptor.","o__EC:2.7.2.4"
"EC:5.3.1.6","EC:5.3.1.6",10,2442,0.000301585395526333,9.28272560825842e-17,0.163479927594737,"M2","k__Isomerases.","p__Intramolecular oxidoreductases.","c__Interconverting aldoses and ketoses.","o__EC:5.3.1.6"
"EC:1.20.4.1","EC:1.20.4.1",0,0,NA,9.66950584193586e-18,0.162558538404196,"M65","k__Oxidoreductases.","p__Acting on phosphorus or arsenic in donors.","c__With disulfide as acceptor.","o__EC:1.20.4.1"
"EC:4.6.1.1","EC:4.6.1.1",0,0,NA,9.66950584193586e-18,0.162232460091302,"M66","k__Lyases.","p__Phosphorus-oxygen lyases.","c__Phosphorus-oxygen lyases.","o__EC:4.6.1.1"
"EC:3.6.3.54","EC:3.6.3.54",1,0,0.000189404225460355,6.7686540893551e-18,0.161119319613798,"M1","k__Hydrolases.","p__Acting on acid anhydrides.","c__Acting on acid anhydrides; catalyzing transmembrane movement of substances.","o__EC:3.6.3.54"
"EC:2.7.7.13","EC:2.7.7.13",0,0,NA,9.66950584193586e-18,0.160509415989233,"M67","k__Transferases.","p__Transferring phosphorus-containing groups.","c__Nucleotidyltransferases.","o__EC:2.7.7.13"
"EC:2.5.1.3","EC:2.5.1.3",0,0,NA,9.66950584193586e-18,0.16018803557441,"M68","k__Transferases.","p__Transferring alkyl or aryl groups, other than methyl groups.","c__Transferring alkyl or aryl groups, other than methyl groups.","o__EC:2.5.1.3"
"EC:1.2.1.12","EC:1.2.1.12",8,865,0.000251426261640321,5.41492327148408e-17,0.158772037862178,"M1","k__Oxidoreductases.","p__Acting on the aldehyde or oxo group of donors.","c__With NAD(+) or NADP(+) as acceptor.","o__EC:1.2.1.12"
"EC:2.5.1.1","EC:2.5.1.1",3,0,0.366682672927405,2.32068140206461e-17,0.158743433590393,"M21","k__Transferases.","p__Transferring alkyl or aryl groups, other than methyl groups.","c__Transferring alkyl or aryl groups, other than methyl groups.","o__EC:2.5.1.1"
"EC:2.5.1.10","EC:2.5.1.10",3,0,0.366682672927405,1.93390116838717e-17,0.158743433590393,"M21","k__Transferases.","p__Transferring alkyl or aryl groups, other than methyl groups.","c__Transferring alkyl or aryl groups, other than methyl groups.","o__EC:2.5.1.10"
"EC:3.4.21.53","EC:3.4.21.53",0,0,NA,9.66950584193586e-18,0.158631046563427,"M69","k__Hydrolases.","p__Acting on peptide bonds (peptidases).","c__Serine endopeptidases.","o__EC:3.4.21.53"
"EC:3.1.3.5","EC:3.1.3.5",0,0,NA,9.66950584193586e-18,0.157878172932085,"M70","k__Hydrolases.","p__Acting on ester bonds.","c__Phosphoric monoester hydrolases.","o__EC:3.1.3.5"
"EC:3.4.23.43","EC:3.4.23.43",5,0,0.000302512679017233,2.32068140206461e-17,0.157223019207959,"M1","k__Hydrolases.","p__Acting on peptide bonds (peptidases).","c__Aspartic endopeptidases.","o__EC:3.4.23.43"
"EC:2.5.1.7","EC:2.5.1.7",32,5102,0.000289961147847617,1.23769674776779e-16,0.157048613997657,"M3","k__Transferases.","p__Transferring alkyl or aryl groups, other than methyl groups.","c__Transferring alkyl or aryl groups, other than methyl groups.","o__EC:2.5.1.7"
"EC:2.7.1.33","EC:2.7.1.33",1,0,0.000221004147746648,8.70255525774227e-18,0.156765719351504,"M1","k__Transferases.","p__Transferring phosphorus-containing groups.","c__Phosphotransferases with an alcohol group as acceptor.","o__EC:2.7.1.33"
"EC:2.1.2.1","EC:2.1.2.1",4,27,0.000246005262252264,7.73560467354869e-18,0.156513367467048,"M1","k__Transferases.","p__Transferring one-carbon groups.","c__Hydroxymethyl-, formyl- and related transferases.","o__EC:2.1.2.1"
"EC:1.8.4.11","EC:1.8.4.11",2,65,0.000254395614951014,1.1603407010323e-17,0.156282699869756,"M1","k__Oxidoreductases.","p__Acting on a sulfur group of donors.","c__With a disulfide as acceptor.","o__EC:1.8.4.11"
"EC:2.7.6.5","EC:2.7.6.5",46,1449,0.000258978848663744,1.23769674776779e-16,0.155774199849054,"M3","k__Transferases.","p__Transferring phosphorus-containing groups.","c__Diphosphotransferases.","o__EC:2.7.6.5"
"EC:3.2.1.20","EC:3.2.1.20",2,438,0.000237908260986268,1.1603407010323e-17,0.155749040255619,"M1","k__Hydrolases.","p__Glycosylases.","c__Glycosidases, i.e. enzymes hydrolyzing O- and S-glycosyl compounds.","o__EC:3.2.1.20"
"EC:3.6.3.12","EC:3.6.3.12",0,0,NA,9.66950584193586e-18,0.155220048046955,"M71","k__Hydrolases.","p__Acting on acid anhydrides.","c__Acting on acid anhydrides; catalyzing transmembrane movement of substances.","o__EC:3.6.3.12"
"EC:1.1.3.15","EC:1.1.3.15",0,0,NA,9.66950584193586e-18,0.15480372005654,"M72","k__Oxidoreductases.","p__Acting on the CH-OH group of donors.","c__With oxygen as acceptor.","o__EC:1.1.3.15"
"EC:2.7.1.69","EC:2.7.1.69",9,2419,0.000284265019329998,6.96204420619382e-17,0.154643291809909,"M1","k__Transferases.","p__Transferring phosphorus-containing groups.","c__Phosphotransferases with an alcohol group as acceptor.","o__EC:2.7.1.69"
"EC:2.3.1.16","EC:2.3.1.16",2,179,0.000247038881150167,5.80170350516151e-18,0.154497347973895,"M1","k__Transferases.","p__Acyltransferases.","c__Transferring groups other than amino-acyl groups.","o__EC:2.3.1.16"
"EC:3.1.3.18","EC:3.1.3.18",11,270,0.000257440834680285,4.64136280412921e-17,0.154434263348164,"M2","k__Hydrolases.","p__Acting on ester bonds.","c__Phosphoric monoester hydrolases.","o__EC:3.1.3.18"
"EC:4.1.1.20","EC:4.1.1.20",0,0,NA,9.66950584193586e-18,0.153668745689962,"M73","k__Lyases.","p__Carbon-carbon lyases.","c__Carboxy-lyases.","o__EC:4.1.1.20"
"EC:2.2.1.2","EC:2.2.1.2",0,0,NA,9.66950584193586e-18,0.15335640981562,"M74","k__Transferases.","p__Transferring aldehyde or ketonic groups.","c__Transketolases and transaldolases.","o__EC:2.2.1.2"
"EC:3.1.3.3","EC:3.1.3.3",0,0,NA,9.66950584193586e-18,0.152831989220019,"M75","k__Hydrolases.","p__Acting on ester bonds.","c__Phosphoric monoester hydrolases.","o__EC:3.1.3.3"
"EC:2.6.1.85","EC:2.6.1.85",14,16440,0.000330220929154236,9.28272560825842e-17,0.152680354908858,"M1","k__Transferases.","p__Transferring nitrogenous groups.","c__Transaminases.","o__EC:2.6.1.85"
"EC:1.1.1.363","EC:1.1.1.363",8,770.5,0.000273051384479271,5.41492327148408e-17,0.152053301254283,"M1","k__Oxidoreductases.","p__Acting on the CH-OH group of donors.","c__With NAD(+) or NADP(+) as acceptor.","o__EC:1.1.1.363"
"EC:1.1.1.49","EC:1.1.1.49",8,770.5,0.000273051384479271,4.64136280412921e-17,0.152053301254283,"M1","k__Oxidoreductases.","p__Acting on the CH-OH group of donors.","c__With NAD(+) or NADP(+) as acceptor.","o__EC:1.1.1.49"
"EC:3.5.4.16","EC:3.5.4.16",0,0,NA,9.66950584193586e-18,0.150609693727132,"M76","k__Hydrolases.","p__Acting on carbon-nitrogen bonds, other than peptide bonds.","c__In cyclic amidines.","o__EC:3.5.4.16"
"EC:3.6.3.27","EC:3.6.3.27",5,0,0.00022733750705889,7.73560467354869e-18,0.150589931333818,"M1","k__Hydrolases.","p__Acting on acid anhydrides.","c__Acting on acid anhydrides; catalyzing transmembrane movement of substances.","o__EC:3.6.3.27"
"EC:2.7.6.1","EC:2.7.6.1",0,0,NA,9.66950584193586e-18,0.15037343418114,"M77","k__Transferases.","p__Transferring phosphorus-containing groups.","c__Diphosphotransferases.","o__EC:2.7.6.1"
"EC:2.1.2.10","EC:2.1.2.10",0,0,NA,9.66950584193586e-18,0.150123234408133,"M78","k__Transferases.","p__Transferring one-carbon groups.","c__Hydroxymethyl-, formyl- and related transferases.","o__EC:2.1.2.10"
"EC:1.17.1.8","EC:1.17.1.8",0,0,NA,9.66950584193586e-18,0.150094520021683,"M79","k__Oxidoreductases.","p__Acting on CH or CH2 groups.","c__With NAD(+) or NADP(+) as acceptor.","o__EC:1.17.1.8"
"EC:1.1.1.22","EC:1.1.1.22",0,0,NA,9.66950584193586e-18,0.149741515236391,"M80","k__Oxidoreductases.","p__Acting on the CH-OH group of donors.","c__With NAD(+) or NADP(+) as acceptor.","o__EC:1.1.1.22"
"EC:2.7.1.23","EC:2.7.1.23",5,253,0.000266360549148063,1.54712093470974e-17,0.149630001377935,"M3","k__Transferases.","p__Transferring phosphorus-containing groups.","c__Phosphotransferases with an alcohol group as acceptor.","o__EC:2.7.1.23"
"EC:2.7.1.11","EC:2.7.1.11",0,0,NA,9.66950584193586e-18,0.149387716077418,"M81","k__Transferases.","p__Transferring phosphorus-containing groups.","c__Phosphotransferases with an alcohol group as acceptor.","o__EC:2.7.1.11"
"EC:1.7.99.4","EC:1.7.99.4",0,0,NA,9.66950584193586e-18,0.148759511752518,"M82","k__Oxidoreductases.","p__Acting on other nitrogenous compounds as donors.","c__With other acceptors.","o__EC:1.7.99.4"
"EC:2.1.1.13","EC:2.1.1.13",0,0,NA,9.66950584193586e-18,0.148474051938372,"M83","k__Transferases.","p__Transferring one-carbon groups.","c__Methyltransferases.","o__EC:2.1.1.13"
"EC:1.1.1.193","EC:1.1.1.193",0,0,NA,9.66950584193586e-18,0.148104609010814,"M84","k__Oxidoreductases.","p__Acting on the CH-OH group of donors.","c__With NAD(+) or NADP(+) as acceptor.","o__EC:1.1.1.193"
"EC:1.2.1.11","EC:1.2.1.11",0,0,NA,9.66950584193586e-18,0.147399417824735,"M85","k__Oxidoreductases.","p__Acting on the aldehyde or oxo group of donors.","c__With NAD(+) or NADP(+) as acceptor.","o__EC:1.2.1.11"
"EC:2.7.4.9","EC:2.7.4.9",0,0,NA,9.66950584193586e-18,0.147282638091891,"M86","k__Transferases.","p__Transferring phosphorus-containing groups.","c__Phosphotransferases with a phosphate group as acceptor.","o__EC:2.7.4.9"
"EC:2.7.4.3","EC:2.7.4.3",0,0,NA,9.66950584193586e-18,0.147062923319208,"M87","k__Transferases.","p__Transferring phosphorus-containing groups.","c__Phosphotransferases with a phosphate group as acceptor.","o__EC:2.7.4.3"
"EC:3.4.11.9","EC:3.4.11.9",0,0,NA,9.66950584193586e-18,0.146480746515975,"M88","k__Hydrolases.","p__Acting on peptide bonds (peptidases).","c__Aminopeptidases.","o__EC:3.4.11.9"
"EC:1.5.3.1","EC:1.5.3.1",5,30,0.000239648107609314,3.09424186941947e-17,0.146143911013761,"M1","k__Oxidoreductases.","p__Acting on the CH-NH group of donors.","c__With oxygen as acceptor.","o__EC:1.5.3.1"
"EC:2.8.1.8","EC:2.8.1.8",11,944,0.000261887471341354,4.64136280412921e-17,0.146120420587937,"M1","k__Transferases.","p__Transferring sulfur-containing groups.","c__Sulfurtransferases.","o__EC:2.8.1.8"
"EC:1.1.1.343","EC:1.1.1.343",2,0,0.000235013194464742,1.35373081787102e-17,0.145629224845218,"M1","k__Oxidoreductases.","p__Acting on the CH-OH group of donors.","c__With NAD(+) or NADP(+) as acceptor.","o__EC:1.1.1.343"
"EC:1.1.1.44","EC:1.1.1.44",2,0,0.000235013194464742,1.1603407010323e-17,0.145629224845218,"M1","k__Oxidoreductases.","p__Acting on the CH-OH group of donors.","c__With NAD(+) or NADP(+) as acceptor.","o__EC:1.1.1.44"
"EC:2.1.2.9","EC:2.1.2.9",0,0,NA,9.66950584193586e-18,0.144852453063322,"M89","k__Transferases.","p__Transferring one-carbon groups.","c__Hydroxymethyl-, formyl- and related transferases.","o__EC:2.1.2.9"
"EC:1.1.1.3","EC:1.1.1.3",3,0,0.000227295029599237,2.32068140206461e-17,0.144394885304355,"M3","k__Oxidoreductases.","p__Acting on the CH-OH group of donors.","c__With NAD(+) or NADP(+) as acceptor.","o__EC:1.1.1.3"
"EC:5.3.1.8","EC:5.3.1.8",0,0,NA,9.66950584193586e-18,0.144194236464773,"M90","k__Isomerases.","p__Intramolecular oxidoreductases.","c__Interconverting aldoses and ketoses.","o__EC:5.3.1.8"
"EC:1.8.4.12","EC:1.8.4.12",3,272,0.000251847678755314,1.93390116838717e-17,0.144002853771865,"M2","k__Oxidoreductases.","p__Acting on a sulfur group of donors.","c__With a disulfide as acceptor.","o__EC:1.8.4.12"
"EC:2.1.1.176","EC:2.1.1.176",12,4700,0.000267665861184514,6.18848373883895e-17,0.143857093604084,"M2","k__Transferases.","p__Transferring one-carbon groups.","c__Methyltransferases.","o__EC:2.1.1.176"
"EC:3.3.1.1","EC:3.3.1.1",5,126,0.000266613227907093,3.09424186941947e-17,0.143736615066193,"M1","k__Hydrolases.","p__Acting on ether bonds.","c__Thioether and trialkylsulfonium hydrolases.","o__EC:3.3.1.1"
"EC:1.5.1.2","EC:1.5.1.2",31,9644,0.000262863174053375,1.85654512165168e-16,0.143692912008719,"M3","k__Oxidoreductases.","p__Acting on the CH-NH group of donors.","c__With NAD(+) or NADP(+) as acceptor.","o__EC:1.5.1.2"
"EC:4.2.1.3","EC:4.2.1.3",0,0,NA,9.66950584193586e-18,0.143623471814157,"M91","k__Lyases.","p__Carbon-oxygen lyases.","c__Hydro-lyases.","o__EC:4.2.1.3"
"EC:2.3.1.39","EC:2.3.1.39",0,0,NA,9.66950584193586e-18,0.14340391212503,"M92","k__Transferases.","p__Acyltransferases.","c__Transferring groups other than amino-acyl groups.","o__EC:2.3.1.39"
"EC:4.2.1.51","EC:4.2.1.51",0,0,NA,9.66950584193586e-18,0.143371262389561,"M93","k__Lyases.","p__Carbon-oxygen lyases.","c__Hydro-lyases.","o__EC:4.2.1.51"
"EC:1.1.1.23","EC:1.1.1.23",3,0,0.000204943682353349,7.73560467354869e-18,0.143305843344339,"M5","k__Oxidoreductases.","p__Acting on the CH-OH group of donors.","c__With NAD(+) or NADP(+) as acceptor.","o__EC:1.1.1.23"
"EC:5.3.1.24","EC:5.3.1.24",1,0,0.000216813853554604,4.83475292096793e-18,0.143134192103125,"M1","k__Isomerases.","p__Intramolecular oxidoreductases.","c__Interconverting aldoses and ketoses.","o__EC:5.3.1.24"
"EC:5.1.1.1","EC:5.1.1.1",0,0,NA,9.66950584193586e-18,0.143033282731821,"M94","k__Isomerases.","p__Racemases and epimerases.","c__Acting on amino acids and derivatives.","o__EC:5.1.1.1"
"EC:2.1.1.163","EC:2.1.1.163",1,0,1,1.1603407010323e-17,0.142946224771597,"M63","k__Transferases.","p__Transferring one-carbon groups.","c__Methyltransferases.","o__EC:2.1.1.163"
"EC:2.1.1.201","EC:2.1.1.201",1,0,1,9.66950584193586e-18,0.142946224771597,"M63","k__Transferases.","p__Transferring one-carbon groups.","c__Methyltransferases.","o__EC:2.1.1.201"
"EC:4.2.3.4","EC:4.2.3.4",0,0,NA,9.66950584193586e-18,0.14204210498035,"M95","k__Lyases.","p__Carbon-oxygen lyases.","c__Acting on phosphates.","o__EC:4.2.3.4"
"EC:3.5.4.9","EC:3.5.4.9",1,0,1,5.80170350516151e-18,0.141882729941852,"M61","k__Hydrolases.","p__Acting on carbon-nitrogen bonds, other than peptide bonds.","c__In cyclic amidines.","o__EC:3.5.4.9"
"EC:1.5.1.5","EC:1.5.1.5",1,0,1,3.86780233677434e-18,0.141882729941852,"M61","k__Oxidoreductases.","p__Acting on the CH-NH group of donors.","c__With NAD(+) or NADP(+) as acceptor.","o__EC:1.5.1.5"
"EC:2.7.1.71","EC:2.7.1.71",0,0,NA,9.66950584193586e-18,0.141415438887407,"M96","k__Transferases.","p__Transferring phosphorus-containing groups.","c__Phosphotransferases with an alcohol group as acceptor.","o__EC:2.7.1.71"
"EC:4.1.1.36","EC:4.1.1.36",0,0,NA,9.66950584193586e-18,0.141011451977499,"M97","k__Lyases.","p__Carbon-carbon lyases.","c__Carboxy-lyases.","o__EC:4.1.1.36"
"EC:2.7.7.9","EC:2.7.7.9",14,3117,0.000258573300287349,9.28272560825842e-17,0.140660068175003,"M3","k__Transferases.","p__Transferring phosphorus-containing groups.","c__Nucleotidyltransferases.","o__EC:2.7.7.9"
"EC:2.4.2.10","EC:2.4.2.10",0,0,NA,9.66950584193586e-18,0.140572806351344,"M98","k__Transferases.","p__Glycosyltransferases.","c__Pentosyltransferases.","o__EC:2.4.2.10"
"EC:2.1.2.2","EC:2.1.2.2",2,17,0.000225354843462401,1.54712093470974e-17,0.14055010080207,"M1","k__Transferases.","p__Transferring one-carbon groups.","c__Hydroxymethyl-, formyl- and related transferases.","o__EC:2.1.2.2"
"EC:2.7.1.40","EC:2.7.1.40",0,0,NA,9.66950584193586e-18,0.140426610593443,"M99","k__Transferases.","p__Transferring phosphorus-containing groups.","c__Phosphotransferases with an alcohol group as acceptor.","o__EC:2.7.1.40"
"EC:3.5.1.42","EC:3.5.1.42",0,0,NA,9.66950584193586e-18,0.140406304464712,"M100","k__Hydrolases.","p__Acting on carbon-nitrogen bonds, other than peptide bonds.","c__In linear amides.","o__EC:3.5.1.42"
"EC:3.4.23.36","EC:3.4.23.36",0,0,NA,9.66950584193586e-18,0.140353820107125,"M101","k__Hydrolases.","p__Acting on peptide bonds (peptidases).","c__Aspartic endopeptidases.","o__EC:3.4.23.36"
"EC:2.4.1.83","EC:2.4.1.83",3,0,0.000207087448334308,2.32068140206461e-17,0.140258952738161,"M3","k__Transferases.","p__Glycosyltransferases.","c__Hexosyltransferases.","o__EC:2.4.1.83"
"EC:4.2.1.10","EC:4.2.1.10",0,0,NA,9.66950584193586e-18,0.140207351540371,"M102","k__Lyases.","p__Carbon-oxygen lyases.","c__Hydro-lyases.","o__EC:4.2.1.10"
"EC:1.4.1.1","EC:1.4.1.1",4,1886,0.000266686536433807,3.09424186941947e-17,0.140090276359121,"M28","k__Oxidoreductases.","p__Acting on the CH-NH2 group of donors.","c__With NAD(+) or NADP(+) as acceptor.","o__EC:1.4.1.1"
"EC:3.5.4.19","EC:3.5.4.19",5,0,0.000201997111017681,2.32068140206461e-17,0.140049952931586,"M5","k__Hydrolases.","p__Acting on carbon-nitrogen bonds, other than peptide bonds.","c__In cyclic amidines.","o__EC:3.5.4.19"
"EC:5.3.1.1","EC:5.3.1.1",7,575,0.000241456563506247,3.09424186941947e-17,0.139859299162586,"M5","k__Isomerases.","p__Intramolecular oxidoreductases.","c__Interconverting aldoses and ketoses.","o__EC:5.3.1.1"
"EC:2.5.1.78","EC:2.5.1.78",3,0,0.000203831287488266,1.1603407010323e-17,0.139795420412706,"M5","k__Transferases.","p__Transferring alkyl or aryl groups, other than methyl groups.","c__Transferring alkyl or aryl groups, other than methyl groups.","o__EC:2.5.1.78"
"EC:4.1.99.12","EC:4.1.99.12",0,0,NA,9.66950584193586e-18,0.13970267578995,"M103","k__Lyases.","p__Carbon-carbon lyases.","c__Other carbon-carbon lyases.","o__EC:4.1.99.12"
"EC:4.3.2.1","EC:4.3.2.1",6,87,0.000244020248455765,2.32068140206461e-17,0.139677281451852,"M2","k__Lyases.","p__Carbon-nitrogen lyases.","c__Lyases acting on amides, amidines, etc.","o__EC:4.3.2.1"
"EC:2.7.7.41","EC:2.7.7.41",1,0,0.205458678597441,1.93390116838717e-18,0.13965615196267,"M23","k__Transferases.","p__Transferring phosphorus-containing groups.","c__Nucleotidyltransferases.","o__EC:2.7.7.41"
"EC:5.4.99.22","EC:5.4.99.22",2,2,0.307430949433476,9.66950584193586e-18,0.139616233385221,"M23","k__Isomerases.","p__Intramolecular transferases.","c__Transferring other groups.","o__EC:5.4.99.22"
"EC:3.4.21.88","EC:3.4.21.88",0,0,NA,9.66950584193586e-18,0.139514491315121,"M104","k__Hydrolases.","p__Acting on peptide bonds (peptidases).","c__Serine endopeptidases.","o__EC:3.4.21.88"
